facility_id,facility_name,parent_area_id,lat,long,type,area_sort_order
ben_7_1236,RC3,ben_4_260,,,health facility,
ben_7_1237,RC3,ben_4_258,,,health facility,
ben_7_1238,RC3,ben_4_368,,,health facility,
ben_7_1239,RC3,ben_4_158,,,health facility,
ben_7_1240,RC3,ben_4_3,,,health facility,
ben_7_1241,RC3,ben_4_82,,,health facility,
ben_7_1242,RC3,ben_4_229,,,health facility,
ben_7_1243,RC3,ben_4_92,,,health facility,
ben_7_1244,RC3,ben_4_461,,,health facility,
ben_7_1245,RC3,ben_4_464,,,health facility,
ben_7_1246,RC3,ben_4_384,,,health facility,
ben_7_1247,RC3,ben_4_321,,,health facility,
ben_7_1248,RC3,ben_4_213,,,health facility,
ben_7_1249,RC3,ben_4_373,,,health facility,
ben_7_1250,RC3,ben_4_505,,,health facility,
ben_7_1251,RC3,ben_4_363,,,health facility,
ben_7_1252,RC3,ben_4_460,,,health facility,
ben_7_1253,RC3,ben_4_480,,,health facility,
ben_7_1254,RC3,ben_4_376,,,health facility,
ben_7_1255,RC3,ben_4_363,,,health facility,
ben_7_1256,RC3,ben_4_429,,,health facility,
ben_7_1257,RC3,ben_4_92,,,health facility,
ben_7_1258,RC3,ben_4_231,,,health facility,
ben_7_1259,RC3,ben_4_426,,,health facility,
ben_7_1260,RC3,ben_4_504,,,health facility,
ben_7_1261,RC3,ben_4_384,,,health facility,
ben_7_1262,RC3,ben_4_274,,,health facility,
ben_7_1263,RC3,ben_4_157,,,health facility,
ben_7_1264,RC3,ben_4_479,,,health facility,
ben_7_1265,RC3,ben_4_111,,,health facility,
ben_7_1266,RC3,ben_4_23,,,health facility,
ben_7_1267,RC3,ben_4_220,,,health facility,
ben_7_1268,RC3,ben_4_377,,,health facility,
ben_7_1269,RC3,ben_4_259,,,health facility,
ben_7_1270,RC3,ben_4_526,,,health facility,
ben_7_1271,RC3,ben_4_245,,,health facility,
ben_7_1272,RC3,ben_4_271,,,health facility,
ben_7_1273,RC3,ben_4_415,,,health facility,
ben_7_1274,RC3,ben_4_520,,,health facility,
ben_7_1275,RC3,ben_4_96,,,health facility,
ben_7_1276,RC3,ben_4_377,,,health facility,
ben_7_1277,RC3,ben_4_312,,,health facility,
ben_7_1278,RC3,ben_4_442,,,health facility,
ben_7_1279,RC3,ben_4_426,,,health facility,
ben_7_1280,RC3,ben_4_321,,,health facility,
ben_7_1281,RC3,ben_4_526,,,health facility,
ben_7_1282,RC3,ben_4_229,,,health facility,
ben_7_1283,RC3,ben_4_259,,,health facility,
ben_7_1284,RC3,ben_4_124,,,health facility,
ben_7_1285,RC3,ben_4_252,,,health facility,
ben_7_1286,RC3,ben_4_267,,,health facility,
ben_7_1287,RC3,ben_4_85,,,health facility,
ben_7_1288,RC3,ben_4_277,,,health facility,
ben_7_1289,RC3,ben_4_537,,,health facility,
ben_7_1290,RC3,ben_4_224,,,health facility,
ben_7_1291,RC3,ben_4_239,,,health facility,
ben_7_1292,RC3,ben_4_222,,,health facility,
ben_7_1293,RC3,ben_4_186,,,health facility,
ben_7_1294,RC3,ben_4_82,,,health facility,
ben_7_1295,RC3,ben_4_312,,,health facility,
ben_7_1296,RC3,ben_4_308,,,health facility,
ben_7_1297,RC3,ben_4_96,,,health facility,
ben_7_1298,RC3,ben_4_259,,,health facility,
ben_7_1299,RC3,ben_4_530,,,health facility,
ben_7_1300,RC3,ben_4_91,,,health facility,
ben_7_1301,RC3,ben_4_538,,,health facility,
ben_7_1302,RC3,ben_4_537,,,health facility,
ben_7_1303,RC3,ben_4_163,,,health facility,
ben_7_1304,RC3,ben_4_479,,,health facility,
ben_7_1305,RC3,ben_4_231,,,health facility,
ben_7_1306,RC3,ben_4_61,,,health facility,
ben_7_1307,RC3,ben_4_426,,,health facility,
ben_7_1308,RC3,ben_4_325,,,health facility,
ben_7_1309,RC3,ben_4_107,,,health facility,
ben_7_1310,RC3,ben_4_203,,,health facility,
ben_7_1311,RC3,ben_4_173,,,health facility,
ben_7_1312,RC3,ben_4_192,,,health facility,
ben_7_1313,RC3,ben_4_153,,,health facility,
ben_7_1314,RC3,ben_4_92,,,health facility,
ben_7_1315,RC3,ben_4_96,,,health facility,
ben_7_1316,RC3,ben_4_200,,,health facility,
ben_7_1317,RC3,ben_4_429,,,health facility,
ben_7_1318,RC3,ben_4_504,,,health facility,
ben_7_1319,RC3,ben_4_92,,,health facility,
ben_7_1320,RC3,ben_4_442,,,health facility,
ben_7_1321,RC3,ben_4_200,,,health facility,
ben_7_1322,RC3,ben_4_23,,,health facility,
ben_7_1323,RC3,ben_4_167,,,health facility,
ben_7_1324,RC3,ben_4_149,,,health facility,
ben_7_1325,RC3,ben_4_222,,,health facility,
ben_7_1326,RC3,ben_4_537,,,health facility,
ben_7_1327,RC3,ben_4_274,,,health facility,
ben_7_1328,RC3,ben_4_531,,,health facility,
ben_7_1329,RC3,ben_4_429,,,health facility,
ben_7_1330,RC3,ben_4_192,,,health facility,
ben_7_1331,RC3,ben_4_203,,,health facility,
ben_7_1332,RC3,ben_4_373,,,health facility,
ben_7_1333,RC3,ben_4_182,,,health facility,
ben_7_1334,RC3,ben_4_429,,,health facility,
ben_7_1335,RC3,ben_4_426,,,health facility,
ben_7_1336,RC3,ben_4_526,,,health facility,
ben_7_1337,RC3,ben_4_222,,,health facility,
ben_7_1338,RC3,ben_4_368,,,health facility,
ben_7_1339,RC3,ben_4_192,,,health facility,
ben_7_1340,RC3,ben_4_294,,,health facility,
ben_7_1341,RC3,ben_4_411,,,health facility,
ben_7_1342,RC3,ben_4_220,,,health facility,
ben_7_1343,RC3,ben_4_439,,,health facility,
ben_7_1344,RC3,ben_4_203,,,health facility,
ben_7_1345,RC3,ben_4_466,,,health facility,
ben_7_1346,RC3,ben_4_229,,,health facility,
ben_7_1347,RC3,ben_4_192,,,health facility,
ben_7_1348,RC3,ben_4_378,,,health facility,
ben_7_1349,RC3,ben_4_173,,,health facility,
ben_7_1350,RC3,ben_4_373,,,health facility,
ben_7_1351,RC3,ben_4_135,,,health facility,
ben_7_1352,RC3,ben_4_466,,,health facility,
ben_7_1353,RC3,ben_4_229,,,health facility,
ben_7_1354,RC3,ben_4_218,,,health facility,
ben_7_1355,RC3,ben_4_222,,,health facility,
ben_7_1356,RC3,ben_4_41,,,health facility,
ben_7_1357,RC3,ben_4_517,,,health facility,
ben_7_1358,RC3,ben_4_258,,,health facility,
ben_7_1359,RC3,ben_4_163,,,health facility,
ben_7_1360,RC3,ben_4_146,,,health facility,
ben_7_1361,RC3,ben_4_526,,,health facility,
ben_7_1362,RC3,ben_4_426,,,health facility,
ben_7_1363,RC3,ben_4_376,,,health facility,
ben_7_1364,RC3,ben_4_239,,,health facility,
ben_7_1365,RC3,ben_4_51,,,health facility,
ben_7_1366,RC3,ben_4_259,,,health facility,
ben_7_1367,RC3,ben_4_111,,,health facility,
ben_7_1368,RC3,ben_4_277,,,health facility,
ben_7_1369,RC3,ben_4_94,,,health facility,
ben_7_1370,RC3,ben_4_267,,,health facility,
ben_7_1371,RC3,ben_4_355,,,health facility,
ben_7_1372,RC3,ben_4_526,,,health facility,
ben_7_1373,RC3,ben_4_41,,,health facility,
ben_7_1374,RC3,ben_4_297,,,health facility,
ben_7_1375,RC3,ben_4_124,,,health facility,
ben_7_1376,RC3,ben_4_432,,,health facility,
ben_7_1377,RC3,ben_4_167,,,health facility,
ben_7_1378,RC3,ben_4_432,,,health facility,
ben_7_1379,RC3,ben_4_150,,,health facility,
ben_7_1380,RC3,ben_4_186,,,health facility,
ben_7_1381,RC3,ben_4_124,,,health facility,
ben_7_1382,RC3,ben_4_432,,,health facility,
ben_7_1383,RC3,ben_4_464,,,health facility,
ben_7_1384,RC3,ben_4_282,,,health facility,
ben_7_1385,RC3,ben_4_259,,,health facility,
ben_7_1386,RC3,ben_4_90,,,health facility,
ben_7_1387,RC3,ben_4_308,,,health facility,
ben_7_1388,RC3,ben_4_531,,,health facility,
ben_7_1389,RC3,ben_4_163,,,health facility,
ben_7_1390,RC3,ben_4_471,,,health facility,
ben_7_1391,RC3,ben_4_373,,,health facility,
ben_7_1392,RC3,ben_4_192,,,health facility,
ben_7_1393,RC3,ben_4_500,,,health facility,
ben_7_1394,RC3,ben_4_267,,,health facility,
ben_7_1395,RC3,ben_4_294,,,health facility,
ben_7_1396,RC3,ben_4_500,,,health facility,
ben_7_1397,RC3,ben_4_203,,,health facility,
ben_7_1398,RC3,ben_4_520,,,health facility,
ben_7_1399,RC3,ben_4_363,,,health facility,
ben_7_1400,RC3,ben_4_25,,,health facility,
ben_7_1401,RC3,ben_4_377,,,health facility,
ben_7_1402,RC3,ben_4_471,,,health facility,
ben_7_1403,RC3,ben_4_193,,,health facility,
ben_7_1404,RC3,ben_4_258,,,health facility,
ben_7_1405,RC3,ben_4_355,,,health facility,
ben_7_1406,RC3,ben_4_85,,,health facility,
ben_7_1407,RC3,ben_4_384,,,health facility,
ben_7_1408,RC3,ben_4_373,,,health facility,
ben_7_1409,RC3,ben_4_373,,,health facility,
ben_7_1410,RC3,ben_4_222,,,health facility,
ben_7_1411,RC3,ben_4_526,,,health facility,
ben_7_1412,RC3,ben_4_193,,,health facility,
ben_7_1413,RC3,ben_4_368,,,health facility,
ben_7_1414,RC3,ben_4_439,,,health facility,
ben_7_1415,RC3,ben_4_377,,,health facility,
ben_7_1416,RC3,ben_4_41,,,health facility,
ben_7_1417,RC3,ben_4_85,,,health facility,
ben_7_1418,RC3,ben_4_135,,,health facility,
ben_7_1419,RC3,ben_4_194,,,health facility,
ben_7_1420,RC3,ben_4_273,,,health facility,
ben_7_1421,RC3,ben_4_193,,,health facility,
ben_7_1422,RC3,ben_4_363,,,health facility,
ben_7_1423,RC3,ben_4_179,,,health facility,
ben_7_1424,RC3,ben_4_538,,,health facility,
ben_7_1425,RC3,ben_4_310,,,health facility,
ben_7_1426,RC3,ben_4_193,,,health facility,
ben_7_1427,RC3,ben_4_282,,,health facility,
ben_7_1428,RC3,ben_4_259,,,health facility,
ben_7_1429,RC3,ben_4_194,,,health facility,
ben_7_1430,RC3,ben_4_82,,,health facility,
ben_7_1431,RC3,ben_4_327,,,health facility,
ben_7_1432,RC3,ben_4_149,,,health facility,
ben_7_1433,RC3,ben_4_297,,,health facility,
ben_7_1434,RC3,ben_4_146,,,health facility,
ben_7_1435,RC3,ben_4_51,,,health facility,
ben_7_1436,RC3,ben_4_92,,,health facility,
ben_7_1437,RC3,ben_4_135,,,health facility,
ben_7_1438,RC3,ben_4_236,,,health facility,
ben_7_1439,RC3,ben_4_342,,,health facility,
ben_7_1440,RC3,ben_4_312,,,health facility,
ben_7_1441,RC3,ben_4_363,,,health facility,
ben_7_1442,RC3,ben_4_96,,,health facility,
ben_7_1443,RC3,ben_4_429,,,health facility,
ben_7_1444,RC3,ben_4_490,,,health facility,
ben_7_1445,RC3,ben_4_179,,,health facility,
ben_7_1446,RC3,ben_4_90,,,health facility,
ben_7_1447,RC3,ben_4_464,,,health facility,
ben_7_1448,RC3,ben_4_23,,,health facility,
ben_7_1449,RC3,ben_4_236,,,health facility,
ben_7_1450,RC3,ben_4_294,,,health facility,
ben_7_1451,RC3,ben_4_378,,,health facility,
ben_7_1452,RC3,ben_4_236,,,health facility,
ben_7_1453,RC3,ben_4_261,,,health facility,
ben_7_1454,RC3,ben_4_464,,,health facility,
ben_7_1455,RC3,ben_4_404,,,health facility,
ben_7_1456,RC3,ben_4_342,,,health facility,
ben_7_1457,RC3,ben_4_353,,,health facility,
ben_7_1458,RC3,ben_4_439,,,health facility,
ben_7_1459,RC3,ben_4_146,,,health facility,
ben_7_1460,RC3,ben_4_321,,,health facility,
ben_7_1461,RC3,ben_4_335,,,health facility,
ben_7_1462,RC3,ben_4_96,,,health facility,
ben_7_1463,RC3,ben_4_204,,,health facility,
ben_7_1464,RC3,ben_4_282,,,health facility,
ben_7_1465,RC3,ben_4_61,,,health facility,
ben_7_1466,RC3,ben_4_267,,,health facility,
ben_7_1467,RC3,ben_4_480,,,health facility,
ben_7_1468,RC3,ben_4_261,,,health facility,
ben_7_1469,RC3,ben_4_384,,,health facility,
ben_7_1470,RC3,ben_4_1,,,health facility,
ben_7_1471,RC3,ben_4_135,,,health facility,
ben_7_1472,RC3,ben_4_415,,,health facility,
ben_7_1473,RC3,ben_4_245,,,health facility,
ben_7_1474,RC3,ben_4_504,,,health facility,
ben_7_1475,RC3,ben_4_273,,,health facility,
ben_7_1476,RC3,ben_4_165,,,health facility,
ben_7_1477,RC3,ben_4_274,,,health facility,
ben_7_1478,RC3,ben_4_96,,,health facility,
ben_7_1479,RC3,ben_4_111,,,health facility,
ben_7_1480,RC3,ben_4_526,,,health facility,
ben_7_1481,RC3,ben_4_537,,,health facility,
ben_7_1482,RC3,ben_4_92,,,health facility,
ben_7_1483,RC3,ben_4_273,,,health facility,
ben_7_1484,RC3,ben_4_96,,,health facility,
ben_7_1485,RC3,ben_4_471,,,health facility,
ben_7_1486,RC3,ben_4_90,,,health facility,
ben_7_1487,RC3,ben_4_277,,,health facility,
ben_7_1488,RC3,ben_4_429,,,health facility,
ben_7_1489,RC3,ben_4_365,,,health facility,
ben_7_1490,RC3,ben_4_531,,,health facility,
ben_7_1491,RC3,ben_4_200,,,health facility,
ben_7_1492,RC3,ben_4_92,,,health facility,
ben_7_1493,RC3,ben_4_363,,,health facility,
ben_7_1494,RC3,ben_4_96,,,health facility,
ben_7_1495,RC3,ben_4_90,,,health facility,
ben_7_1496,RC3,ben_4_61,,,health facility,
ben_7_1497,RC3,ben_4_504,,,health facility,
ben_7_1498,RC3,ben_4_376,,,health facility,
ben_7_1499,RC3,ben_4_368,,,health facility,
ben_7_1500,RC3,ben_4_312,,,health facility,
ben_7_1501,RC3,ben_4_471,,,health facility,
ben_7_1502,RC3,ben_4_157,,,health facility,
ben_7_1503,RC3,ben_4_373,,,health facility,
ben_7_1504,RC3,ben_4_297,,,health facility,
ben_7_1505,RC3,ben_4_222,,,health facility,
ben_7_1506,RC3,ben_4_531,,,health facility,
ben_7_1507,RC3,ben_4_125,,,health facility,
ben_7_1508,RC3,ben_4_229,,,health facility,
ben_7_1509,RC3,ben_4_51,,,health facility,
ben_7_1510,RC3,ben_4_415,,,health facility,
ben_7_1511,RC3,ben_4_260,,,health facility,
ben_7_1512,RC3,ben_4_149,,,health facility,
ben_7_1513,RC3,ben_4_165,,,health facility,
ben_7_1514,RC3,ben_4_136,,,health facility,
ben_7_1515,RC3,ben_4_158,,,health facility,
ben_7_1516,RC3,ben_4_526,,,health facility,
ben_7_1517,RC3,ben_4_377,,,health facility,
ben_7_1518,RC3,ben_4_504,,,health facility,
ben_7_1519,RC3,ben_4_411,,,health facility,
ben_7_1520,RC3,ben_4_1,,,health facility,
ben_7_1521,RC3,ben_4_82,,,health facility,
ben_7_1522,RC3,ben_4_149,,,health facility,
ben_7_1523,RC3,ben_4_526,,,health facility,
ben_7_1524,RC3,ben_4_258,,,health facility,
ben_7_1525,RC3,ben_4_523,,,health facility,
ben_7_1526,RC3,ben_4_355,,,health facility,
ben_7_1527,RC3,ben_4_236,,,health facility,
ben_7_1528,RC3,ben_4_411,,,health facility,
ben_7_1529,RC3,ben_4_25,,,health facility,
ben_7_1530,RC3,ben_4_274,,,health facility,
ben_7_1531,RC3,ben_4_186,,,health facility,
ben_7_1532,RC3,ben_4_239,,,health facility,
ben_7_1533,RC3,ben_4_376,,,health facility,
ben_7_1534,RC3,ben_4_493,,,health facility,
ben_7_1535,RC3,ben_4_327,,,health facility,
ben_7_1536,RC3,ben_4_365,,,health facility,
ben_7_1537,RC3,ben_4_442,,,health facility,
ben_7_1538,RC3,ben_4_189,,,health facility,
ben_7_1539,Rc2,ben_4_127,,,health facility,
ben_7_1540,RC3,ben_4_206,,,health facility,
ben_7_1541,RC3,ben_4_481,,,health facility,
ben_7_1542,RC3,ben_4_481,,,health facility,
ben_7_1543,RC3,ben_4_343,,,health facility,
ben_7_1544,RC3,ben_4_343,,,health facility,
ben_7_1545,RC3,ben_4_343,,,health facility,
ben_7_1546,RC3,ben_4_343,,,health facility,
ben_7_1547,RC3,ben_4_334,,,health facility,
ben_7_1548,RC3,ben_4_334,,,health facility,
ben_7_1549,RC3,ben_4_334,,,health facility,
ben_7_1550,RC3,ben_4_31,,,health facility,
ben_7_1551,RC3,ben_4_334,,,health facility,
ben_7_1552,RC3,ben_4_334,,,health facility,
ben_7_1553,RC3,ben_4_334,,,health facility,
ben_7_1554,RC3,ben_4_334,,,health facility,
ben_7_1555,RC3,ben_4_334,,,health facility,
ben_7_1556,RC3,ben_4_334,,,health facility,
ben_7_1557,RC3,ben_4_334,,,health facility,
ben_7_1558,RC3,ben_4_334,,,health facility,
ben_7_1559,RC3,ben_4_334,,,health facility,
ben_7_1560,RC3,ben_4_334,,,health facility,
ben_7_1561,RC3,ben_4_334,,,health facility,
ben_7_1562,RC3,ben_4_334,,,health facility,
ben_7_1563,RC3,ben_4_31,,,health facility,
ben_7_1564,RC3,ben_4_137,,,health facility,
ben_7_1565,RC3,ben_4_451,,,health facility,
ben_7_1566,RC3,ben_4_451,,,health facility,
ben_7_1567,RC3,ben_4_451,,,health facility,
ben_7_1568,RC3,ben_4_334,,,health facility,
ben_7_1569,RC3,ben_4_477,,,health facility,
ben_7_1570,RC3,ben_4_477,,,health facility,
ben_7_1571,RC3,ben_4_477,,,health facility,
ben_7_1572,RC3,ben_4_477,,,health facility,
ben_7_1573,RC3,ben_4_477,,,health facility,
ben_7_1574,RC3,ben_4_31,,,health facility,
ben_7_1575,RC3,ben_4_477,,,health facility,
ben_7_1576,RC3,ben_4_108,,,health facility,
ben_7_1577,RC3,ben_4_108,,,health facility,
ben_7_1578,RC3,ben_4_108,,,health facility,
ben_7_1579,RC3,ben_4_525,,,health facility,
ben_7_1580,RC3,ben_4_525,,,health facility,
ben_7_1581,RC3,ben_4_137,,,health facility,
ben_7_1582,RC3,ben_4_137,,,health facility,
ben_7_1583,RC3,ben_4_137,,,health facility,
ben_7_1584,RC3,ben_4_137,,,health facility,
ben_7_1585,RC3,ben_4_477,,,health facility,
ben_7_1586,RC3,ben_4_451,,,health facility,
ben_7_1587,RC3,ben_4_334,,,health facility,
ben_7_1588,RC3,ben_4_436,,,health facility,
ben_7_1589,RC3,ben_4_87,,,health facility,
ben_7_1590,RC3,ben_4_87,,,health facility,
ben_7_1591,RC3,ben_4_87,,,health facility,
ben_7_1592,RC3,ben_4_105,,,health facility,
ben_7_1593,RC3,ben_4_105,,,health facility,
ben_7_1594,RC3,ben_4_105,,,health facility,
ben_7_1595,RC3,ben_4_105,,,health facility,
ben_7_1596,RC3,ben_4_105,,,health facility,
ben_7_1597,RC3,ben_4_506,,,health facility,
ben_7_1598,RC3,ben_4_48,,,health facility,
ben_7_1599,RC3,ben_4_506,,,health facility,
ben_7_1600,RC3,ben_4_506,,,health facility,
ben_7_1601,RC3,ben_4_476,,,health facility,
ben_7_1602,RC3,ben_4_476,,,health facility,
ben_7_1603,RC3,ben_4_248,,,health facility,
ben_7_1604,RC3,ben_4_248,,,health facility,
ben_7_1605,RC3,ben_4_248,,,health facility,
ben_7_1606,RC3,ben_4_248,,,health facility,
ben_7_1607,RC3,ben_4_248,,,health facility,
ben_7_1608,RC3,ben_4_248,,,health facility,
ben_7_1609,RC3,ben_4_506,,,health facility,
ben_7_1610,RC3,ben_4_436,,,health facility,
ben_7_1611,RC3,ben_4_121,,,health facility,
ben_7_1612,RC3,ben_4_121,,,health facility,
ben_7_1613,RC3,ben_4_436,,,health facility,
ben_7_1614,RC3,ben_4_436,,,health facility,
ben_7_1615,RC3,ben_4_436,,,health facility,
ben_7_1616,RC3,ben_4_436,,,health facility,
ben_7_1617,RC3,ben_4_331,,,health facility,
ben_7_1618,RC3,ben_4_331,,,health facility,
ben_7_1619,RC3,ben_4_331,,,health facility,
ben_7_1620,RC3,ben_4_331,,,health facility,
ben_7_1621,RC3,ben_4_328,,,health facility,
ben_7_1622,RC3,ben_4_121,,,health facility,
ben_7_1623,RC3,ben_4_328,,,health facility,
ben_7_1624,RC3,ben_4_525,,,health facility,
ben_7_1625,RC3,ben_4_525,,,health facility,
ben_7_1626,RC3,ben_4_525,,,health facility,
ben_7_1627,RC3,ben_4_80,,,health facility,
ben_7_1628,RC3,ben_4_80,,,health facility,
ben_7_1629,RC3,ben_4_80,,,health facility,
ben_7_1630,RC3,ben_4_80,,,health facility,
ben_7_1631,RC3,ben_4_80,,,health facility,
ben_7_1632,RC3,ben_4_121,,,health facility,
ben_7_1633,RC3,ben_4_328,,,health facility,
ben_7_1634,RC3,ben_4_496,,,health facility,
ben_7_1635,RC3,ben_4_451,,,health facility,
ben_7_1636,RC3,ben_4_339,,,health facility,
ben_7_1637,RC3,ben_4_254,,,health facility,
ben_7_1638,RC3,ben_4_76,,,health facility,
ben_7_1639,RC3,ben_4_76,,,health facility,
ben_7_1640,RC3,ben_4_76,,,health facility,
ben_7_1641,RC3,ben_4_76,,,health facility,
ben_7_1642,RC3,ben_4_76,,,health facility,
ben_7_1643,RC3,ben_4_76,,,health facility,
ben_7_1644,RC3,ben_4_76,,,health facility,
ben_7_1645,RC3,ben_4_450,,,health facility,
ben_7_1646,RC3,ben_4_254,,,health facility,
ben_7_1647,RC3,ben_4_450,,,health facility,
ben_7_1648,RC3,ben_4_198,,,health facility,
ben_7_1649,RC3,ben_4_198,,,health facility,
ben_7_1650,RC3,ben_4_198,,,health facility,
ben_7_1651,RC3,ben_4_198,,,health facility,
ben_7_1652,RC3,ben_4_198,,,health facility,
ben_7_1653,RC3,ben_4_198,,,health facility,
ben_7_1654,RC3,ben_4_198,,,health facility,
ben_7_1655,RC3,ben_4_198,,,health facility,
ben_7_1656,RC3,ben_4_198,,,health facility,
ben_7_1657,RC3,ben_4_450,,,health facility,
ben_7_1658,RC3,ben_4_198,,,health facility,
ben_7_1659,RC3,ben_4_254,,,health facility,
ben_7_1660,RC3,ben_4_209,,,health facility,
ben_7_1661,RC3,ben_4_431,,,health facility,
ben_7_1662,RC3,ben_4_190,,,health facility,
ben_7_1663,RC3,ben_4_190,,,health facility,
ben_7_1664,RC3,ben_4_190,,,health facility,
ben_7_1665,RC3,ben_4_190,,,health facility,
ben_7_1666,RC3,ben_4_190,,,health facility,
ben_7_1667,RC3,ben_4_190,,,health facility,
ben_7_1668,RC3,ben_4_356,,,health facility,
ben_7_1669,RC3,ben_4_356,,,health facility,
ben_7_1670,RC3,ben_4_254,,,health facility,
ben_7_1671,RC3,ben_4_356,,,health facility,
ben_7_1672,RC3,ben_4_197,,,health facility,
ben_7_1673,RC3,ben_4_197,,,health facility,
ben_7_1674,RC3,ben_4_197,,,health facility,
ben_7_1675,RC3,ben_4_197,,,health facility,
ben_7_1676,RC3,ben_4_541,,,health facility,
ben_7_1677,RC3,ben_4_541,,,health facility,
ben_7_1678,RC3,ben_4_541,,,health facility,
ben_7_1679,RC3,ben_4_209,,,health facility,
ben_7_1680,RC3,ben_4_209,,,health facility,
ben_7_1681,RC3,ben_4_197,,,health facility,
ben_7_1682,RC3,ben_4_339,,,health facility,
ben_7_1683,RC3,ben_4_198,,,health facility,
ben_7_1684,RC3,ben_4_197,,,health facility,
ben_7_1685,RC3,ben_4_341,,,health facility,
ben_7_1686,RC3,ben_4_451,,,health facility,
ben_7_1687,RC3,ben_4_205,,,health facility,
ben_7_1688,RC3,ben_4_205,,,health facility,
ben_7_1689,RC3,ben_4_205,,,health facility,
ben_7_1690,RC3,ben_4_205,,,health facility,
ben_7_1691,RC3,ben_4_205,,,health facility,
ben_7_1692,RC3,ben_4_205,,,health facility,
ben_7_1693,RC3,ben_4_205,,,health facility,
ben_7_1694,RC3,ben_4_341,,,health facility,
ben_7_1695,RC3,ben_4_205,,,health facility,
ben_7_1696,RC3,ben_4_205,,,health facility,
ben_7_1697,RC3,ben_4_205,,,health facility,
ben_7_1698,RC3,ben_4_205,,,health facility,
ben_7_1699,RC3,ben_4_205,,,health facility,
ben_7_1700,RC3,ben_4_64,,,health facility,
ben_7_1701,RC3,ben_4_64,,,health facility,
ben_7_1702,RC3,ben_4_64,,,health facility,
ben_7_1703,RC3,ben_4_22,,,health facility,
ben_7_1704,RC3,ben_4_22,,,health facility,
ben_7_1705,RC3,ben_4_205,,,health facility,
ben_7_1706,RC3,ben_4_197,,,health facility,
ben_7_1707,RC3,ben_4_341,,,health facility,
ben_7_1708,RC3,ben_4_341,,,health facility,
ben_7_1709,RC3,ben_4_208,,,health facility,
ben_7_1710,RC3,ben_4_208,,,health facility,
ben_7_1711,RC3,ben_4_208,,,health facility,
ben_7_1712,RC3,ben_4_208,,,health facility,
ben_7_1713,RC3,ben_4_208,,,health facility,
ben_7_1714,RC3,ben_4_43,,,health facility,
ben_7_1715,RC3,ben_4_43,,,health facility,
ben_7_1716,RC3,ben_4_43,,,health facility,
ben_7_1717,RC3,ben_4_43,,,health facility,
ben_7_1718,RC3,ben_4_341,,,health facility,
ben_7_1719,RC3,ben_4_43,,,health facility,
ben_7_1720,RC3,ben_4_340,,,health facility,
ben_7_1721,RC3,ben_4_340,,,health facility,
ben_7_1722,RC3,ben_4_340,,,health facility,
ben_7_1723,RC3,ben_4_340,,,health facility,
ben_7_1724,RC3,ben_4_340,,,health facility,
ben_7_1725,RC3,ben_4_340,,,health facility,
ben_7_1726,RC3,ben_4_340,,,health facility,
ben_7_1727,RC3,ben_4_409,,,health facility,
ben_7_1728,RC3,ben_4_409,,,health facility,
ben_7_1729,RC3,ben_4_43,,,health facility,
ben_7_1730,RC3,ben_4_496,,,health facility,
ben_7_1731,RC3,ben_4_295,,,health facility,
ben_7_1732,RC3,ben_4_489,,,health facility,
ben_7_1733,RC3,ben_4_421,,,health facility,
ben_7_1734,RC3,ben_4_421,,,health facility,
ben_7_1735,RC3,ben_4_544,,,health facility,
ben_7_1736,RC3,ben_4_544,,,health facility,
ben_7_1737,RC3,ben_4_544,,,health facility,
ben_7_1738,RC3,ben_4_544,,,health facility,
ben_7_1739,RC3,ben_4_544,,,health facility,
ben_7_1740,RC3,ben_4_241,,,health facility,
ben_7_1741,RC3,ben_4_241,,,health facility,
ben_7_1742,RC3,ben_4_421,,,health facility,
ben_7_1743,RC3,ben_4_241,,,health facility,
ben_7_1744,RC3,ben_4_497,,,health facility,
ben_7_1745,RC3,ben_4_497,,,health facility,
ben_7_1746,RC3,ben_4_497,,,health facility,
ben_7_1747,RC3,ben_4_497,,,health facility,
ben_7_1748,RC3,ben_4_497,,,health facility,
ben_7_1749,RC3,ben_4_497,,,health facility,
ben_7_1750,RC3,ben_4_497,,,health facility,
ben_7_1751,RC3,ben_4_330,,,health facility,
ben_7_1752,RC3,ben_4_370,,,health facility,
ben_7_1753,RC3,ben_4_497,,,health facility,
ben_7_1754,RC3,ben_4_370,,,health facility,
ben_7_1755,RC3,ben_4_472,,,health facility,
ben_7_1756,RC3,ben_4_472,,,health facility,
ben_7_1757,RC3,ben_4_361,,,health facility,
ben_7_1758,RC3,ben_4_361,,,health facility,
ben_7_1759,RC3,ben_4_361,,,health facility,
ben_7_1760,RC3,ben_4_361,,,health facility,
ben_7_1761,RC3,ben_4_361,,,health facility,
ben_7_1762,RC3,ben_4_265,,,health facility,
ben_7_1763,RC3,ben_4_265,,,health facility,
ben_7_1764,RC3,ben_4_265,,,health facility,
ben_7_1765,RC3,ben_4_265,,,health facility,
ben_7_1766,RC3,ben_4_472,,,health facility,
ben_7_1767,RC3,ben_4_265,,,health facility,
ben_7_1768,RC3,ben_4_144,,,health facility,
ben_7_1769,RC3,ben_4_144,,,health facility,
ben_7_1770,RC3,ben_4_512,,,health facility,
ben_7_1771,RC3,ben_4_512,,,health facility,
ben_7_1772,RC3,ben_4_512,,,health facility,
